"filename", "language", "Properties", "Python", "Markdown", "YAML", "C++", "C", "JavaScript", "CSS", "reStructuredText", "XML", "JSON", "GLSL", "toml", "HTML", "Ignore", "Lua", "CUDA C++", "Ini", "Batch", "PowerShell", "comment", "blank", "total"
"d:\Code\Y4S12Software\Lib\site-packages\pandas\tests\arrays\sparse\test_libsparse.py", "Python", 0, -414, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -41, -97, -552
"d:\Code\Y4S12Software\Lib\site-packages\pandas\tests\arrays\sparse\test_reductions.py", "Python", 0, -252, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -7, -48, -307
"d:\Code\Y4S12Software\Lib\site-packages\pandas\tests\arrays\sparse\test_unary.py", "Python", 0, -64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -16, -80
"d:\Code\Y4S12Software\Lib\site-packages\pandas\tests\arrays\string_\__init__.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, -1
"d:\Code\Y4S12Software\Lib\site-packages\pandas\tests\arrays\string_\test_string.py", "Python", 0, -523, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -21, -160, -704
"d:\Code\Y4S12Software\Lib\site-packages\pandas\tests\arrays\string_\test_string_arrow.py", "Python", 0, -193, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -3, -70, -266
"d:\Code\Y4S12Software\Lib\site-packages\pandas\tests\arrays\test_array.py", "Python", 0, -391, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -48, -40, -479
"d:\Code\Y4S12Software\Lib\site-packages\pandas\tests\arrays\test_datetimelike.py", "Python", 0, -982, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -83, -271, -1336
"d:\Code\Y4S12Software\Lib\site-packages\pandas\tests\arrays\test_datetimes.py", "Python", 0, -618, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -53, -170, -841
"d:\Code\Y4S12Software\Lib\site-packages\pandas\tests\arrays\test_ndarray_backed.py", "Python", 0, -60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -3, -13, -76
"d:\Code\Y4S12Software\Lib\site-packages\pandas\tests\arrays\test_period.py", "Python", 0, -121, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -14, -50, -185
"d:\Code\Y4S12Software\Lib\site-packages\pandas\tests\arrays\test_timedeltas.py", "Python", 0, -243, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -6, -65, -314
"d:\Code\Y4S12Software\Lib\site-packages\pandas\tests\arrays\timedeltas\__init__.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, -1
"d:\Code\Y4S12Software\Lib\site-packages\pandas\tests\arrays\timedeltas\test_constructors.py", "Python", 0, -80, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -4, -20, -104
"d:\Code\Y4S12Software\Lib\site-packages\pandas\tests\arrays\timedeltas\test_cumulative.py", "Python", 0, -14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -2, -5, -21
"d:\Code\Y4S12Software\Lib\site-packages\pandas\tests\arrays\timedeltas\test_reductions.py", "Python", 0, -164, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -3, -52, -219
"d:\Code\Y4S12Software\Lib\site-packages\pandas\tests\base\__init__.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, -1
"d:\Code\Y4S12Software\Lib\site-packages\pandas\tests\base\common.py", "Python", 0, -6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -4, -10
"d:\Code\Y4S12Software\Lib\site-packages\pandas\tests\base\test_constructors.py", "Python", 0, -126, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -16, -38, -180
"d:\Code\Y4S12Software\Lib\site-packages\pandas\tests\base\test_conversion.py", "Python", 0, -463, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -30, -70, -563
"d:\Code\Y4S12Software\Lib\site-packages\pandas\tests\base\test_fillna.py", "Python", 0, -40, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -5, -16, -61
"d:\Code\Y4S12Software\Lib\site-packages\pandas\tests\base\test_misc.py", "Python", 0, -136, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -15, -41, -192
"d:\Code\Y4S12Software\Lib\site-packages\pandas\tests\base\test_transpose.py", "Python", 0, -45, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, -11, -57
"d:\Code\Y4S12Software\Lib\site-packages\pandas\tests\base\test_unique.py", "Python", 0, -93, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -5, -27, -125
"d:\Code\Y4S12Software\Lib\site-packages\pandas\tests\base\test_value_counts.py", "Python", 0, -268, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -25, -64, -357
"d:\Code\Y4S12Software\Lib\site-packages\pandas\tests\computation\__init__.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, -1
"d:\Code\Y4S12Software\Lib\site-packages\pandas\tests\computation\test_compat.py", "Python", 0, -22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, -10, -33
"d:\Code\Y4S12Software\Lib\site-packages\pandas\tests\computation\test_eval.py", "Python", 0, -1604, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -98, -290, -1992
"d:\Code\Y4S12Software\Lib\site-packages\pandas\tests\config\__init__.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, -1
"d:\Code\Y4S12Software\Lib\site-packages\pandas\tests\config\test_config.py", "Python", 0, -310, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -35, -93, -438
"d:\Code\Y4S12Software\Lib\site-packages\pandas\tests\config\test_localization.py", "Python", 0, -110, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -11, -36, -157
"d:\Code\Y4S12Software\Lib\site-packages\pandas\tests\construction\__init__.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, -1
"d:\Code\Y4S12Software\Lib\site-packages\pandas\tests\construction\test_extract_array.py", "Python", 0, -14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -5, -19
"d:\Code\Y4S12Software\Lib\site-packages\pandas\tests\copy_view\__init__.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, -1
"d:\Code\Y4S12Software\Lib\site-packages\pandas\tests\copy_view\index\__init__.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, -1
"d:\Code\Y4S12Software\Lib\site-packages\pandas\tests\copy_view\index\test_datetimeindex.py", "Python", 0, -57, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -13, -70
"d:\Code\Y4S12Software\Lib\site-packages\pandas\tests\copy_view\index\test_index.py", "Python", 0, -155, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, -29, -185
"d:\Code\Y4S12Software\Lib\site-packages\pandas\tests\copy_view\index\test_periodindex.py", "Python", 0, -26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -5, -31
"d:\Code\Y4S12Software\Lib\site-packages\pandas\tests\copy_view\index\test_timedeltaindex.py", "Python", 0, -26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -5, -31
"d:\Code\Y4S12Software\Lib\site-packages\pandas\tests\copy_view\test_array.py", "Python", 0, -139, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -14, -38, -191
"d:\Code\Y4S12Software\Lib\site-packages\pandas\tests\copy_view\test_astype.py", "Python", 0, -200, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -8, -53, -261
"d:\Code\Y4S12Software\Lib\site-packages\pandas\tests\copy_view\test_chained_assignment_deprecation.py", "Python", 0, -126, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -17, -32, -175
"d:\Code\Y4S12Software\Lib\site-packages\pandas\tests\copy_view\test_clip.py", "Python", 0, -77, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -25, -102
"d:\Code\Y4S12Software\Lib\site-packages\pandas\tests\copy_view\test_constructors.py", "Python", 0, -288, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -34, -61, -383
"d:\Code\Y4S12Software\Lib\site-packages\pandas\tests\copy_view\test_core_functionalities.py", "Python", 0, -76, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -9, -22, -107
"d:\Code\Y4S12Software\Lib\site-packages\pandas\tests\copy_view\test_functions.py", "Python", 0, -316, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -81, -397
"d:\Code\Y4S12Software\Lib\site-packages\pandas\tests\copy_view\test_indexing.py", "Python", 0, -937, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -138, -192, -1267
"d:\Code\Y4S12Software\Lib\site-packages\pandas\tests\copy_view\test_internals.py", "Python", 0, -99, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -23, -30, -152
"d:\Code\Y4S12Software\Lib\site-packages\pandas\tests\copy_view\test_interp_fillna.py", "Python", 0, -328, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -14, -91, -433
"d:\Code\Y4S12Software\Lib\site-packages\pandas\tests\copy_view\test_methods.py", "Python", 0, -1553, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -102, -401, -2056
"d:\Code\Y4S12Software\Lib\site-packages\pandas\tests\copy_view\test_replace.py", "Python", 0, -373, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -12, -97, -482
"d:\Code\Y4S12Software\Lib\site-packages\pandas\tests\copy_view\test_setitem.py", "Python", 0, -92, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -23, -42, -157
"d:\Code\Y4S12Software\Lib\site-packages\pandas\tests\copy_view\test_util.py", "Python", 0, -9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -6, -15
"d:\Code\Y4S12Software\Lib\site-packages\pandas\tests\copy_view\util.py", "Python", 0, -27, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -4, -31
"d:\Code\Y4S12Software\Lib\site-packages\pandas\tests\dtypes\__init__.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, -1
"d:\Code\Y4S12Software\Lib\site-packages\pandas\tests\dtypes\cast\__init__.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, -1
"d:\Code\Y4S12Software\Lib\site-packages\pandas\tests\dtypes\cast\test_can_hold_element.py", "Python", 0, -56, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -5, -19, -80
"d:\Code\Y4S12Software\Lib\site-packages\pandas\tests\dtypes\cast\test_construct_from_scalar.py", "Python", 0, -34, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -6, -16, -56
"d:\Code\Y4S12Software\Lib\site-packages\pandas\tests\dtypes\cast\test_construct_ndarray.py", "Python", 0, -30, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -7, -37
"d:\Code\Y4S12Software\Lib\site-packages\pandas\tests\dtypes\cast\test_construct_object_arr.py", "Python", 0, -13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, -7, -21
"d:\Code\Y4S12Software\Lib\site-packages\pandas\tests\dtypes\cast\test_dict_compat.py", "Python", 0, -10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -5, -15
"d:\Code\Y4S12Software\Lib\site-packages\pandas\tests\dtypes\cast\test_downcast.py", "Python", 0, -72, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -5, -21, -98
"d:\Code\Y4S12Software\Lib\site-packages\pandas\tests\dtypes\cast\test_find_common_type.py", "Python", 0, -141, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -7, -28, -176
"d:\Code\Y4S12Software\Lib\site-packages\pandas\tests\dtypes\cast\test_infer_datetimelike.py", "Python", 0, -21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -2, -6, -29
"d:\Code\Y4S12Software\Lib\site-packages\pandas\tests\dtypes\cast\test_infer_dtype.py", "Python", 0, -165, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -4, -48, -217
"d:\Code\Y4S12Software\Lib\site-packages\pandas\tests\dtypes\cast\test_maybe_box_native.py", "Python", 0, -35, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -6, -41
"d:\Code\Y4S12Software\Lib\site-packages\pandas\tests\dtypes\cast\test_promote.py", "Python", 0, -359, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -70, -102, -531
"d:\Code\Y4S12Software\Lib\site-packages\pandas\tests\dtypes\test_common.py", "Python", 0, -610, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -25, -167, -802
"d:\Code\Y4S12Software\Lib\site-packages\pandas\tests\dtypes\test_concat.py", "Python", 0, -36, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -2, -14, -52
"d:\Code\Y4S12Software\Lib\site-packages\pandas\tests\dtypes\test_dtypes.py", "Python", 0, -969, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -62, -204, -1235
"d:\Code\Y4S12Software\Lib\site-packages\pandas\tests\dtypes\test_generic.py", "Python", 0, -99, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -12, -20, -131
"d:\Code\Y4S12Software\Lib\site-packages\pandas\tests\dtypes\test_inference.py", "Python", 0, -1612, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -108, -328, -2048
"d:\Code\Y4S12Software\Lib\site-packages\pandas\tests\dtypes\test_missing.py", "Python", 0, -728, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -45, -151, -924
"d:\Code\Y4S12Software\Lib\site-packages\pandas\tests\extension\__init__.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, -1
"d:\Code\Y4S12Software\Lib\site-packages\pandas\tests\extension\array_with_attr\__init__.py", "Python", 0, -5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -2, -7
"d:\Code\Y4S12Software\Lib\site-packages\pandas\tests\extension\array_with_attr\array.py", "Python", 0, -63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, -23, -87
"d:\Code\Y4S12Software\Lib\site-packages\pandas\tests\extension\array_with_attr\test_array_with_attr.py", "Python", 0, -24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -3, -7, -34
"d:\Code\Y4S12Software\Lib\site-packages\pandas\tests\extension\base\__init__.py", "Python", 0, -102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -5, -25, -132
"d:\Code\Y4S12Software\Lib\site-packages\pandas\tests\extension\base\accumulate.py", "Python", 0, -27, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -4, -9, -40
"d:\Code\Y4S12Software\Lib\site-packages\pandas\tests\extension\base\base.py", "Python", 0, -2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, -3
"d:\Code\Y4S12Software\Lib\site-packages\pandas\tests\extension\base\casting.py", "Python", 0, -66, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -5, -17, -88
"d:\Code\Y4S12Software\Lib\site-packages\pandas\tests\extension\base\constructors.py", "Python", 0, -107, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -8, -28, -143
"d:\Code\Y4S12Software\Lib\site-packages\pandas\tests\extension\base\dim2.py", "Python", 0, -241, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -26, -79, -346
"d:\Code\Y4S12Software\Lib\site-packages\pandas\tests\extension\base\dtype.py", "Python", 0, -87, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -7, -30, -124
"d:\Code\Y4S12Software\Lib\site-packages\pandas\tests\extension\base\getitem.py", "Python", 0, -339, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -28, -103, -470
"d:\Code\Y4S12Software\Lib\site-packages\pandas\tests\extension\base\groupby.py", "Python", 0, -136, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -9, -30, -175
"d:\Code\Y4S12Software\Lib\site-packages\pandas\tests\extension\base\index.py", "Python", 0, -14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -6, -20
"d:\Code\Y4S12Software\Lib\site-packages\pandas\tests\extension\base\interface.py", "Python", 0, -83, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -22, -33, -138
"d:\Code\Y4S12Software\Lib\site-packages\pandas\tests\extension\base\io.py", "Python", 0, -29, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -5, -6, -40
"d:\Code\Y4S12Software\Lib\site-packages\pandas\tests\extension\base\methods.py", "Python", 0, -533, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -56, -132, -721
"d:\Code\Y4S12Software\Lib\site-packages\pandas\tests\extension\base\missing.py", "Python", 0, -144, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -7, -38, -189
"d:\Code\Y4S12Software\Lib\site-packages\pandas\tests\extension\base\ops.py", "Python", 0, -207, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -41, -52, -300
"d:\Code\Y4S12Software\Lib\site-packages\pandas\tests\extension\base\printing.py", "Python", 0, -31, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -11, -42
"d:\Code\Y4S12Software\Lib\site-packages\pandas\tests\extension\base\reduce.py", "Python", 0, -93, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -27, -34, -154
"d:\Code\Y4S12Software\Lib\site-packages\pandas\tests\extension\base\reshaping.py", "Python", 0, -293, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -28, -59, -380
"d:\Code\Y4S12Software\Lib\site-packages\pandas\tests\extension\base\setitem.py", "Python", 0, -341, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -25, -86, -452
"d:\Code\Y4S12Software\Lib\site-packages\pandas\tests\extension\conftest.py", "Python", 0, -167, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -2, -62, -231
"d:\Code\Y4S12Software\Lib\site-packages\pandas\tests\extension\date\__init__.py", "Python", 0, -5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -2, -7
"d:\Code\Y4S12Software\Lib\site-packages\pandas\tests\extension\date\array.py", "Python", 0, -148, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -5, -36, -189
"d:\Code\Y4S12Software\Lib\site-packages\pandas\tests\extension\decimal\__init__.py", "Python", 0, -7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -2, -9
"d:\Code\Y4S12Software\Lib\site-packages\pandas\tests\extension\decimal\array.py", "Python", 0, -230, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -22, -60, -312
"d:\Code\Y4S12Software\Lib\site-packages\pandas\tests\extension\decimal\test_decimal.py", "Python", 0, -415, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -28, -125, -568
"d:\Code\Y4S12Software\Lib\site-packages\pandas\tests\extension\json\__init__.py", "Python", 0, -6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -2, -8
"d:\Code\Y4S12Software\Lib\site-packages\pandas\tests\extension\json\array.py", "Python", 0, -185, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -27, -43, -255
"d:\Code\Y4S12Software\Lib\site-packages\pandas\tests\extension\json\test_json.py", "Python", 0, -377, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -28, -86, -491
"d:\Code\Y4S12Software\Lib\site-packages\pandas\tests\extension\list\__init__.py", "Python", 0, -6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -2, -8
"d:\Code\Y4S12Software\Lib\site-packages\pandas\tests\extension\list\array.py", "Python", 0, -102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -7, -26, -135
"d:\Code\Y4S12Software\Lib\site-packages\pandas\tests\extension\list\test_list.py", "Python", 0, -21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -3, -10, -34
"d:\Code\Y4S12Software\Lib\site-packages\pandas\tests\extension\test_arrow.py", "Python", 0, -2718, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -151, -520, -3389
"d:\Code\Y4S12Software\Lib\site-packages\pandas\tests\extension\test_categorical.py", "Python", 0, -135, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -22, -44, -201
"d:\Code\Y4S12Software\Lib\site-packages\pandas\tests\extension\test_common.py", "Python", 0, -68, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -6, -30, -104
"d:\Code\Y4S12Software\Lib\site-packages\pandas\tests\extension\test_datetime.py", "Python", 0, -107, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -4, -34, -145
"d:\Code\Y4S12Software\Lib\site-packages\pandas\tests\extension\test_extension.py", "Python", 0, -18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, -8, -27
"d:\Code\Y4S12Software\Lib\site-packages\pandas\tests\extension\test_interval.py", "Python", 0, -67, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, -31, -99
"d:\Code\Y4S12Software\Lib\site-packages\pandas\tests\extension\test_masked.py", "Python", 0, -331, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -29, -58, -418
"d:\Code\Y4S12Software\Lib\site-packages\pandas\tests\extension\test_numpy.py", "Python", 0, -312, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -32, -83, -427
"d:\Code\Y4S12Software\Lib\site-packages\pandas\tests\extension\test_period.py", "Python", 0, -84, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -2, -34, -120
"d:\Code\Y4S12Software\Lib\site-packages\pandas\tests\extension\test_sparse.py", "Python", 0, -380, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -18, -101, -499
